snapshot_date,account_id,active_users_7d,conversations_7d,ai_suggestions_accepted_7d,tickets_7d,escalations_7d,renewal_due_in_30d_flag,churned_flag
2025-01-08,acct_00000440,0,0,0,0,0,0,0
2025-01-09,acct_00000440,0,0,0,0,0,0,0
2025-01-10,acct_00000440,0,0,0,0,0,0,0
2025-01-11,acct_00000440,0,0,0,0,0,0,0
2025-01-12,acct_00000440,0,0,0,0,0,0,0
2025-01-13,acct_00000440,0,0,0,0,0,0,0
2025-01-14,acct_00000440,0,0,0,0,0,0,0
2025-01-15,acct_00000440,0,0,0,0,0,0,0
2025-01-16,acct_00000440,0,0,0,0,0,0,0
2025-01-17,acct_00000440,0,0,0,0,0,0,0
2025-01-18,acct_00000440,0,0,0,0,0,0,0
2025-01-19,acct_00000440,0,0,0,0,0,0,0
2025-01-20,acct_00000440,0,0,0,0,0,0,0
2025-01-21,acct_00000440,0,0,0,0,0,0,0
2025-01-22,acct_00000440,0,0,0,0,0,0,0
2025-01-23,acct_00000440,1,1,2,1,0,0,0
2025-01-24,acct_00000440,1,1,2,1,0,0,0
2025-01-25,acct_00000440,2,1,2,1,0,0,0
2025-01-26,acct_00000440,3,1,3,1,0,0,0
2025-01-27,acct_00000440,3,1,3,1,0,0,0
2025-01-28,acct_00000440,3,1,3,1,0,0,0
2025-01-29,acct_00000440,4,1,3,1,0,0,0
2025-01-30,acct_00000440,4,2,1,2,0,0,0
2025-01-31,acct_00000440,4,2,1,2,0,0,0
2025-02-01,acct_00000440,5,2,1,2,0,0,0
2025-02-02,acct_00000440,6,2,0,2,0,0,0
2025-02-03,acct_00000440,6,3,0,3,0,0,0
2025-02-04,acct_00000440,6,3,0,3,0,0,0
2025-02-05,acct_00000440,7,3,0,3,0,0,0
2025-02-06,acct_00000440,7,2,0,2,0,0,0
2025-02-07,acct_00000440,8,3,0,3,0,0,0
2025-02-08,acct_00000440,8,3,0,3,0,0,0
2025-02-09,acct_00000440,10,3,1,3,0,0,0
2025-02-10,acct_00000440,9,3,2,3,0,0,0
2025-02-11,acct_00000440,10,3,2,3,0,0,0
2025-02-12,acct_00000440,11,3,2,3,0,0,0
2025-02-13,acct_00000440,10,2,3,2,0,0,0
2025-02-14,acct_00000440,10,1,3,1,0,0,0
2025-02-15,acct_00000440,10,1,4,1,0,0,0
2025-02-16,acct_00000440,9,1,3,1,0,0,0
2025-02-17,acct_00000440,9,1,2,1,0,0,0
2025-02-18,acct_00000440,9,1,3,1,0,0,0
2025-02-19,acct_00000440,9,1,5,1,0,0,0
2025-02-20,acct_00000440,7,1,6,1,0,0,0
2025-02-21,acct_00000440,7,1,6,1,0,0,0
2025-02-22,acct_00000440,6,1,6,1,0,0,0
2025-02-23,acct_00000440,5,1,6,1,0,0,0
2025-02-24,acct_00000440,4,0,6,0,0,0,0
2025-02-25,acct_00000440,4,0,6,0,0,0,0
2025-02-26,acct_00000440,4,1,4,1,0,0,0
2025-02-27,acct_00000440,3,1,2,1,0,0,0
2025-02-28,acct_00000440,5,3,3,3,0,0,0
2025-03-01,acct_00000440,5,3,2,3,0,0,0
2025-03-02,acct_00000440,5,3,2,3,0,0,0
2025-03-03,acct_00000440,5,3,3,3,0,0,0
2025-03-04,acct_00000440,4,3,4,3,0,0,0
2025-03-05,acct_00000440,4,4,4,4,0,0,0
2025-03-06,acct_00000440,4,4,4,4,0,0,0
2025-03-07,acct_00000440,3,2,4,2,0,0,0
2025-03-08,acct_00000440,3,2,4,2,0,0,0
2025-03-09,acct_00000440,3,2,4,2,0,0,0
2025-03-10,acct_00000440,3,2,3,2,0,0,0
2025-03-11,acct_00000440,3,2,2,2,0,0,0
2025-03-12,acct_00000440,2,1,2,1,0,0,0
2025-03-13,acct_00000440,2,1,2,1,0,0,0
2025-03-14,acct_00000440,3,2,2,2,0,0,0
2025-03-15,acct_00000440,3,2,2,2,0,0,0
2025-03-16,acct_00000440,3,2,2,2,0,0,0
2025-03-17,acct_00000440,3,2,4,2,0,0,0
2025-03-18,acct_00000440,3,2,3,2,0,0,0
2025-03-19,acct_00000440,2,1,4,1,0,0,0
2025-03-20,acct_00000440,2,1,5,1,0,0,0
2025-03-21,acct_00000440,1,0,4,0,0,0,0
2025-03-22,acct_00000440,1,0,4,0,0,0,0
2025-03-23,acct_00000440,1,0,6,0,0,0,0
2025-03-24,acct_00000440,1,0,5,0,0,1,0
2025-03-25,acct_00000440,2,1,5,1,0,1,0
2025-03-26,acct_00000440,2,1,4,1,0,1,0
2025-03-27,acct_00000440,2,1,5,1,0,1,0
2025-03-28,acct_00000440,2,1,8,1,0,1,0
2025-03-29,acct_00000440,3,2,10,2,1,1,0
2025-03-30,acct_00000440,3,2,9,2,1,1,0
2025-03-31,acct_00000440,4,3,8,3,1,1,0
2025-04-01,acct_00000440,3,2,8,2,1,1,0
2025-04-02,acct_00000440,3,2,8,2,1,1,0
2025-04-03,acct_00000440,3,2,6,2,1,1,0
2025-04-04,acct_00000440,3,2,3,2,1,1,0
2025-04-05,acct_00000440,3,2,1,2,0,1,0
2025-04-06,acct_00000440,3,2,0,2,0,1,0
2025-04-07,acct_00000440,2,2,0,2,0,1,0
2025-04-08,acct_00000440,2,2,0,2,0,1,0
2025-04-09,acct_00000440,3,3,0,3,0,1,0
2025-04-10,acct_00000440,3,3,0,3,0,1,0
2025-04-11,acct_00000440,3,3,0,3,0,1,0
2025-04-12,acct_00000440,2,2,0,2,0,1,0
2025-04-13,acct_00000440,2,2,0,2,0,1,0
2025-04-14,acct_00000440,1,1,0,1,0,1,0
2025-04-15,acct_00000440,1,1,0,1,0,1,0
2025-04-16,acct_00000440,0,0,0,0,0,1,0
2025-04-17,acct_00000440,0,0,0,0,0,1,0
2025-04-18,acct_00000440,0,0,0,0,0,1,0
2025-04-19,acct_00000440,0,0,0,0,0,1,0
2025-04-20,acct_00000440,0,0,0,0,0,1,0
2025-04-21,acct_00000440,1,1,0,1,0,1,0
2025-04-22,acct_00000440,1,1,0,1,0,1,0
2025-04-23,acct_00000440,1,1,0,1,0,1,0
2025-04-24,acct_00000440,1,1,0,1,0,0,0
2025-04-25,acct_00000440,1,1,0,1,0,0,0
2025-04-26,acct_00000440,1,1,0,1,0,0,0
2025-04-27,acct_00000440,1,1,0,1,0,0,0
2025-04-28,acct_00000440,0,0,0,0,0,0,0
2025-04-29,acct_00000440,0,0,0,0,0,0,0
2025-04-30,acct_00000440,1,1,0,1,0,0,0
2025-01-01,acct_00000441,0,0,0,0,0,0,0
2025-01-02,acct_00000441,0,0,0,0,0,0,0
2025-01-03,acct_00000441,0,0,0,0,0,0,0
2025-01-04,acct_00000441,0,0,0,0,0,0,0
2025-01-05,acct_00000441,0,0,0,0,0,0,0
2025-01-06,acct_00000441,0,0,0,0,0,0,0
2025-01-07,acct_00000441,0,0,0,0,0,0,0
2025-01-08,acct_00000441,0,0,0,0,0,0,0
2025-01-09,acct_00000441,0,0,0,0,0,0,0
2025-01-10,acct_00000441,0,0,0,0,0,0,0
2025-01-11,acct_00000441,0,0,0,0,0,0,0
2025-01-12,acct_00000441,0,0,0,0,0,0,0
2025-01-13,acct_00000441,0,0,0,0,0,0,0
2025-01-14,acct_00000441,0,0,0,0,0,0,0
2025-01-15,acct_00000441,0,0,0,0,0,0,0
2025-01-16,acct_00000441,0,0,0,0,0,0,0
2025-01-17,acct_00000441,0,0,0,0,0,0,0
2025-01-18,acct_00000441,0,0,0,0,0,0,0
2025-01-19,acct_00000441,0,0,0,0,0,0,0
2025-01-20,acct_00000441,0,0,0,0,0,0,0
2025-01-21,acct_00000441,0,0,0,0,0,0,0
2025-01-22,acct_00000441,0,0,0,0,0,0,0
2025-01-23,acct_00000441,0,0,0,0,0,0,0
2025-01-24,acct_00000441,0,0,0,0,0,0,0
2025-01-25,acct_00000441,0,0,0,0,0,0,0
2025-01-26,acct_00000441,0,0,0,0,0,0,0
2025-01-27,acct_00000441,0,0,0,0,0,0,0
2025-01-28,acct_00000441,0,0,0,0,0,0,0
2025-01-29,acct_00000441,0,0,0,0,0,0,0
2025-01-30,acct_00000441,0,0,0,0,0,0,0
2025-01-31,acct_00000441,0,0,0,0,0,0,0
2025-02-01,acct_00000441,0,0,0,0,0,0,0
2025-02-02,acct_00000441,0,0,0,0,0,0,0
2025-02-03,acct_00000441,0,0,0,0,0,0,0
2025-02-04,acct_00000441,0,0,0,0,0,0,0
2025-02-05,acct_00000441,0,0,0,0,0,0,0
2025-02-06,acct_00000441,0,0,0,0,0,0,0
2025-02-07,acct_00000441,0,0,0,0,0,0,0
2025-02-08,acct_00000441,0,0,0,0,0,0,0
2025-02-09,acct_00000441,0,0,0,0,0,0,0
2025-02-10,acct_00000441,0,0,0,0,0,0,0
2025-02-11,acct_00000441,0,0,0,0,0,0,0
2025-02-12,acct_00000441,0,0,0,0,0,0,0
2025-02-13,acct_00000441,0,0,0,0,0,0,0
2025-02-14,acct_00000441,0,0,0,0,0,0,0
2025-02-15,acct_00000441,0,0,0,0,0,0,0
2025-02-16,acct_00000441,0,0,0,0,0,0,0
2025-02-17,acct_00000441,0,0,0,0,0,0,0
2025-02-18,acct_00000441,1,0,0,0,0,0,0
2025-02-19,acct_00000441,1,0,0,0,0,0,0
2025-02-20,acct_00000441,2,0,1,0,0,0,0
2025-02-21,acct_00000441,2,1,1,1,0,0,0
2025-02-22,acct_00000441,2,1,2,1,0,0,0
2025-02-23,acct_00000441,3,1,3,1,0,0,0
2025-02-24,acct_00000441,4,2,3,2,0,0,0
2025-02-25,acct_00000441,5,2,3,2,0,0,0
2025-02-26,acct_00000441,5,2,3,2,0,0,0
2025-02-27,acct_00000441,5,2,2,2,0,0,0
2025-02-28,acct_00000441,5,1,2,1,0,0,0
2025-03-01,acct_00000441,6,2,1,2,0,0,0
2025-03-02,acct_00000441,7,2,0,2,0,0,0
2025-03-03,acct_00000441,8,1,0,1,0,0,0
2025-03-04,acct_00000441,8,1,0,1,0,0,0
2025-03-05,acct_00000441,8,1,0,1,0,0,0
2025-03-06,acct_00000441,8,1,0,1,0,0,0
2025-03-07,acct_00000441,7,2,1,2,1,0,0
2025-03-08,acct_00000441,7,2,1,2,1,0,0
2025-03-09,acct_00000441,7,2,1,2,1,0,0
2025-03-10,acct_00000441,7,2,1,2,1,0,0
2025-03-11,acct_00000441,5,2,1,2,1,0,0
2025-03-12,acct_00000441,5,3,1,3,1,0,0
2025-03-13,acct_00000441,5,3,1,3,1,0,0
2025-03-14,acct_00000441,4,2,0,2,0,0,0
2025-03-15,acct_00000441,3,1,0,1,0,0,0
2025-03-16,acct_00000441,3,1,0,1,0,0,0
2025-03-17,acct_00000441,3,2,0,2,0,0,0
2025-03-18,acct_00000441,3,3,0,3,1,0,0
2025-03-19,acct_00000441,3,2,0,2,1,0,0
2025-03-20,acct_00000441,3,2,0,2,1,0,0
2025-03-21,acct_00000441,2,2,0,2,1,0,0
2025-03-22,acct_00000441,3,3,0,3,2,0,0
2025-03-23,acct_00000441,3,3,0,3,2,0,0
2025-03-24,acct_00000441,2,2,0,2,2,0,0
2025-03-25,acct_00000441,1,1,0,1,1,0,0
2025-03-26,acct_00000441,1,1,0,1,1,0,0
2025-03-27,acct_00000441,1,1,0,1,1,0,0
2025-03-28,acct_00000441,1,1,0,1,1,0,0
2025-03-29,acct_00000441,1,0,0,0,0,0,0
2025-03-30,acct_00000441,0,0,0,0,0,0,0
2025-03-31,acct_00000441,1,1,0,1,0,0,0
2025-04-01,acct_00000441,2,2,0,2,0,0,0
2025-04-02,acct_00000441,2,2,0,2,0,0,0
2025-04-03,acct_00000441,2,2,0,2,0,0,0
2025-04-04,acct_00000441,2,2,0,2,0,0,0
2025-04-05,acct_00000441,3,3,0,3,0,0,0
2025-04-06,acct_00000441,3,3,0,3,0,0,0
2025-04-07,acct_00000441,2,2,0,2,0,0,0
2025-04-08,acct_00000441,1,1,0,1,0,0,0
2025-04-09,acct_00000441,2,2,0,2,0,0,0
2025-04-10,acct_00000441,2,4,0,4,1,0,0
2025-04-11,acct_00000441,2,4,0,4,1,0,0
2025-04-12,acct_00000441,3,4,0,4,1,0,0
2025-04-13,acct_00000441,3,4,0,4,1,1,0
2025-04-14,acct_00000441,3,4,0,4,1,1,0
2025-04-15,acct_00000441,3,4,0,4,1,1,0
2025-04-16,acct_00000441,2,3,0,3,1,1,0
2025-04-17,acct_00000441,1,1,0,1,0,1,0
2025-04-18,acct_00000441,1,1,0,1,0,1,0
2025-04-19,acct_00000441,0,0,0,0,0,1,0
2025-04-20,acct_00000441,0,0,0,0,0,1,0
2025-04-21,acct_00000441,1,1,0,1,0,1,0
2025-04-22,acct_00000441,3,3,0,3,1,1,0
2025-04-23,acct_00000441,4,4,0,4,2,1,0
2025-04-24,acct_00000441,4,4,0,4,2,1,0
2025-04-25,acct_00000441,5,5,0,5,3,1,0
2025-04-26,acct_00000441,5,5,0,5,3,1,0
2025-04-27,acct_00000441,5,5,0,5,3,1,0
2025-04-28,acct_00000441,4,4,0,4,3,1,0
2025-04-29,acct_00000441,3,4,0,4,2,1,0
2025-04-30,acct_00000441,2,3,0,3,1,1,0
2025-01-01,acct_00000442,0,0,0,0,0,0,0
2025-01-02,acct_00000442,0,0,0,0,0,0,0
2025-01-03,acct_00000442,0,0,0,0,0,0,0
2025-01-04,acct_00000442,0,0,0,0,0,0,0
2025-01-05,acct_00000442,1,0,0,0,0,0,0
2025-01-06,acct_00000442,3,0,0,0,0,0,0
2025-01-07,acct_00000442,3,0,0,0,0,0,0
2025-01-08,acct_00000442,3,0,1,0,0,0,0
2025-01-09,acct_00000442,3,1,1,1,0,0,0
2025-01-10,acct_00000442,3,1,1,1,0,0,0
2025-01-11,acct_00000442,4,1,1,1,0,0,0
2025-01-12,acct_00000442,4,1,3,1,0,0,0
2025-01-13,acct_00000442,4,1,4,1,0,0,0
2025-01-14,acct_00000442,5,2,5,2,0,0,0
2025-01-15,acct_00000442,4,2,4,2,0,0,0
2025-01-16,acct_00000442,4,1,4,1,0,0,0
2025-01-17,acct_00000442,4,1,4,1,0,0,0
2025-01-18,acct_00000442,4,1,4,1,0,0,0
2025-01-19,acct_00000442,3,1,3,1,0,0,0
2025-01-20,acct_00000442,3,1,2,1,0,0,0
2025-01-21,acct_00000442,4,0,1,0,0,0,0
2025-01-22,acct_00000442,4,0,1,0,0,0,0
2025-01-23,acct_00000442,3,0,3,0,0,0,0
2025-01-24,acct_00000442,3,0,3,0,0,0,0
2025-01-25,acct_00000442,4,0,4,0,0,0,0
2025-01-26,acct_00000442,4,0,5,0,0,0,0
2025-01-27,acct_00000442,4,1,7,1,0,0,0
2025-01-28,acct_00000442,4,1,8,1,0,0,0
2025-01-29,acct_00000442,5,1,9,1,0,0,0
2025-01-30,acct_00000442,5,1,7,1,0,0,0
2025-01-31,acct_00000442,5,1,7,1,0,0,0
2025-02-01,acct_00000442,6,2,7,2,0,0,0
2025-02-02,acct_00000442,6,2,5,2,0,0,0
2025-02-03,acct_00000442,5,1,3,1,0,0,0
2025-02-04,acct_00000442,5,1,2,1,0,0,0
2025-02-05,acct_00000442,5,1,1,1,0,0,0
2025-02-06,acct_00000442,4,1,1,1,0,0,0
2025-02-07,acct_00000442,5,3,1,3,0,0,0
2025-02-08,acct_00000442,4,3,0,3,1,0,0
2025-02-09,acct_00000442,3,3,0,3,1,0,0
2025-02-10,acct_00000442,3,3,0,3,1,0,0
2025-02-11,acct_00000442,3,3,0,3,1,0,0
2025-02-12,acct_00000442,3,3,0,3,1,0,0
2025-02-13,acct_00000442,3,3,0,3,1,0,0
2025-02-14,acct_00000442,1,1,0,1,1,0,0
2025-02-15,acct_00000442,0,0,0,0,0,0,0
2025-02-16,acct_00000442,0,0,0,0,0,0,0
2025-02-17,acct_00000442,0,0,0,0,0,0,0
2025-02-18,acct_00000442,0,0,0,0,0,0,0
2025-02-19,acct_00000442,0,0,0,0,0,0,0
2025-02-20,acct_00000442,0,0,0,0,0,0,0
2025-02-21,acct_00000442,0,0,0,0,0,0,0
2025-02-22,acct_00000442,1,1,0,1,0,0,0
2025-02-23,acct_00000442,1,1,0,1,0,0,0
2025-02-24,acct_00000442,1,1,0,1,0,0,0
2025-02-25,acct_00000442,1,1,0,1,0,0,0
2025-02-26,acct_00000442,2,2,0,2,0,0,0
2025-02-27,acct_00000442,2,2,0,2,0,0,0
2025-02-28,acct_00000442,2,2,0,2,0,0,0
2025-03-01,acct_00000442,2,3,0,3,0,0,0
2025-03-02,acct_00000442,2,3,0,3,0,0,0
2025-03-03,acct_00000442,2,3,0,3,0,0,0
2025-03-04,acct_00000442,2,3,0,3,0,0,0
2025-03-05,acct_00000442,2,2,0,2,0,0,0
2025-03-06,acct_00000442,3,3,0,3,0,1,0
2025-03-07,acct_00000442,3,3,0,3,0,1,0
2025-03-08,acct_00000442,1,1,0,1,0,1,0
2025-03-09,acct_00000442,1,1,0,1,0,1,0
2025-03-10,acct_00000442,1,1,0,1,0,1,0
2025-03-11,acct_00000442,1,1,0,1,0,1,0
2025-03-12,acct_00000442,1,1,0,1,0,1,0
2025-03-13,acct_00000442,0,0,0,0,0,1,0
2025-03-14,acct_00000442,0,0,0,0,0,1,0
2025-03-15,acct_00000442,1,1,0,1,0,1,0
2025-03-16,acct_00000442,1,1,0,1,0,1,0
2025-03-17,acct_00000442,1,1,0,1,0,1,0
2025-03-18,acct_00000442,1,1,0,1,0,1,0
2025-03-19,acct_00000442,1,1,0,1,0,1,0
2025-03-20,acct_00000442,2,3,0,3,0,1,0
2025-03-21,acct_00000442,2,3,0,3,0,1,0
2025-03-22,acct_00000442,2,2,0,2,0,1,0
2025-03-23,acct_00000442,3,3,0,3,0,1,0
2025-03-24,acct_00000442,3,3,0,3,0,1,0
2025-03-25,acct_00000442,3,3,0,3,0,1,0
2025-03-26,acct_00000442,3,3,0,3,0,1,0
2025-03-27,acct_00000442,1,1,0,1,0,1,0
2025-03-28,acct_00000442,2,2,0,2,0,1,0
2025-03-29,acct_00000442,2,2,0,2,0,1,0
2025-03-30,acct_00000442,1,1,0,1,0,1,0
2025-03-31,acct_00000442,1,1,0,1,0,1,0
2025-04-01,acct_00000442,1,1,0,1,0,1,0
2025-04-02,acct_00000442,1,1,0,1,0,1,0
2025-04-03,acct_00000442,1,1,0,1,0,1,0
2025-04-04,acct_00000442,0,0,0,0,0,1,0
2025-04-05,acct_00000442,0,0,0,0,0,1,0
2025-04-06,acct_00000442,0,0,0,0,0,0,0
2025-04-07,acct_00000442,0,0,0,0,0,0,0
2025-04-08,acct_00000442,0,0,0,0,0,0,0
2025-04-09,acct_00000442,0,0,0,0,0,0,0
2025-04-10,acct_00000442,0,0,0,0,0,0,0
2025-04-11,acct_00000442,0,0,0,0,0,0,0
2025-04-12,acct_00000442,0,0,0,0,0,0,0
2025-04-13,acct_00000442,0,0,0,0,0,0,0
2025-04-14,acct_00000442,0,0,0,0,0,0,0
2025-04-15,acct_00000442,1,1,0,1,0,0,0
2025-04-16,acct_00000442,1,1,0,1,0,0,0
2025-04-17,acct_00000442,1,2,0,2,0,0,0
2025-04-18,acct_00000442,1,2,0,2,0,0,0
2025-04-19,acct_00000442,1,2,0,2,0,0,0
2025-04-20,acct_00000442,1,2,0,2,0,0,0
2025-04-21,acct_00000442,2,3,0,3,0,0,0
2025-04-22,acct_00000442,2,2,0,2,0,0,0
2025-04-23,acct_00000442,2,2,0,2,0,0,0
2025-04-24,acct_00000442,1,1,0,1,0,0,0
2025-04-25,acct_00000442,2,2,0,2,0,0,0
2025-04-26,acct_00000442,2,2,0,2,0,0,0
2025-04-27,acct_00000442,2,2,0,2,0,0,0
2025-04-28,acct_00000442,1,1,0,1,0,0,0
2025-04-29,acct_00000442,2,2,0,2,0,0,0
2025-04-30,acct_00000442,3,3,0,3,0,0,0
2025-01-01,acct_00000443,0,0,0,0,0,0,0
2025-01-02,acct_00000443,0,0,0,0,0,0,0
2025-01-03,acct_00000443,0,0,0,0,0,0,0
2025-01-04,acct_00000443,0,0,0,0,0,0,0
2025-01-05,acct_00000443,0,0,0,0,0,0,0
2025-01-06,acct_00000443,0,0,0,0,0,0,0
2025-01-07,acct_00000443,1,0,0,0,0,0,0
2025-01-08,acct_00000443,2,2,0,2,0,0,0
2025-01-09,acct_00000443,2,2,0,2,0,0,0
2025-01-10,acct_00000443,2,2,0,2,0,0,0
2025-01-11,acct_00000443,2,2,0,2,0,0,0
2025-01-12,acct_00000443,2,2,0,2,0,0,0
2025-01-13,acct_00000443,2,2,0,2,0,0,0
2025-01-14,acct_00000443,2,3,0,3,0,0,0
2025-01-15,acct_00000443,2,1,0,1,0,0,0
2025-01-16,acct_00000443,2,1,0,1,0,0,0
2025-01-17,acct_00000443,1,1,0,1,0,0,0
2025-01-18,acct_00000443,1,1,0,1,0,0,0
2025-01-19,acct_00000443,1,1,0,1,0,0,0
2025-01-20,acct_00000443,2,1,1,1,0,0,0
2025-01-21,acct_00000443,1,0,1,0,0,0,0
2025-01-22,acct_00000443,3,0,3,0,0,0,0
2025-01-23,acct_00000443,3,0,3,0,0,0,0
2025-01-24,acct_00000443,3,0,5,0,0,0,0
2025-01-25,acct_00000443,3,0,6,0,0,0,0
2025-01-26,acct_00000443,3,0,7,0,0,0,0
2025-01-27,acct_00000443,3,0,6,0,0,0,0
2025-01-28,acct_00000443,4,0,8,0,0,0,0
2025-01-29,acct_00000443,4,1,7,1,0,0,0
2025-01-30,acct_00000443,4,1,8,1,0,0,0
2025-01-31,acct_00000443,4,1,7,1,0,0,0
2025-02-01,acct_00000443,4,1,6,1,0,0,0
2025-02-02,acct_00000443,5,2,6,2,0,0,0
2025-02-03,acct_00000443,5,2,9,2,0,0,0
2025-02-04,acct_00000443,5,3,9,3,0,0,0
2025-02-05,acct_00000443,5,3,11,3,0,0,0
2025-02-06,acct_00000443,5,5,11,5,0,0,0
2025-02-07,acct_00000443,5,5,12,5,0,0,0
2025-02-08,acct_00000443,5,5,12,5,0,0,0
2025-02-09,acct_00000443,4,4,12,4,0,0,0
2025-02-10,acct_00000443,4,4,9,4,0,0,0
2025-02-11,acct_00000443,4,3,8,3,0,0,0
2025-02-12,acct_00000443,3,2,7,2,0,0,0
2025-02-13,acct_00000443,3,1,7,1,0,0,0
2025-02-14,acct_00000443,3,1,5,1,0,0,0
2025-02-15,acct_00000443,3,1,6,1,0,0,0
2025-02-16,acct_00000443,3,1,6,1,0,0,0
2025-02-17,acct_00000443,4,2,6,2,0,0,0
2025-02-18,acct_00000443,4,3,5,3,0,0,0
2025-02-19,acct_00000443,4,3,5,3,0,0,0
2025-02-20,acct_00000443,4,2,5,2,0,0,0
2025-02-21,acct_00000443,4,2,5,2,0,0,0
2025-02-22,acct_00000443,4,2,5,2,0,0,0
2025-02-23,acct_00000443,5,3,4,3,0,0,0
2025-02-24,acct_00000443,5,3,5,3,0,0,0
2025-02-25,acct_00000443,5,2,5,2,0,0,0
2025-02-26,acct_00000443,4,2,5,2,0,0,0
2025-02-27,acct_00000443,4,2,4,2,0,0,0
2025-02-28,acct_00000443,4,2,6,2,0,0,0
2025-03-01,acct_00000443,4,3,6,3,0,0,0
2025-03-02,acct_00000443,3,3,6,3,1,0,0
2025-03-03,acct_00000443,4,3,7,3,1,0,0
2025-03-04,acct_00000443,4,3,8,3,1,0,0
2025-03-05,acct_00000443,4,4,6,4,1,0,0
2025-03-06,acct_00000443,4,4,6,4,1,1,0
2025-03-07,acct_00000443,4,5,4,5,1,1,0
2025-03-08,acct_00000443,5,5,3,5,1,1,0
2025-03-09,acct_00000443,5,4,3,4,0,1,0
2025-03-10,acct_00000443,4,3,1,3,0,1,0
2025-03-11,acct_00000443,4,3,0,3,0,1,0
2025-03-12,acct_00000443,3,3,0,3,0,1,0
2025-03-13,acct_00000443,3,3,0,3,0,1,0
2025-03-14,acct_00000443,3,3,0,3,1,1,0
2025-03-15,acct_00000443,2,2,0,2,1,1,0
2025-03-16,acct_00000443,2,2,0,2,1,1,0
2025-03-17,acct_00000443,2,2,0,2,1,1,0
2025-03-18,acct_00000443,2,2,0,2,1,1,0
2025-03-19,acct_00000443,1,1,0,1,1,1,0
2025-03-20,acct_00000443,1,1,0,1,1,1,0
2025-03-21,acct_00000443,0,0,0,0,0,1,0
2025-03-22,acct_00000443,1,1,0,1,0,1,0
2025-03-23,acct_00000443,1,1,0,1,0,1,0
2025-03-24,acct_00000443,1,1,0,1,0,1,0
2025-03-25,acct_00000443,1,1,0,1,0,1,0
2025-03-26,acct_00000443,1,1,0,1,0,1,0
2025-03-27,acct_00000443,1,1,0,1,0,1,0
2025-03-28,acct_00000443,1,1,0,1,0,1,0
2025-03-29,acct_00000443,0,0,0,0,0,1,0
2025-03-30,acct_00000443,2,2,0,2,0,1,0
2025-03-31,acct_00000443,2,2,0,2,0,1,0
2025-04-01,acct_00000443,2,2,0,2,0,1,0
2025-04-02,acct_00000443,2,3,0,3,0,1,0
2025-04-03,acct_00000443,2,3,0,3,0,1,0
2025-04-04,acct_00000443,2,3,0,3,0,1,0
2025-04-05,acct_00000443,3,4,0,4,0,1,0
2025-04-06,acct_00000443,2,2,0,2,0,0,0
2025-04-07,acct_00000443,2,2,0,2,0,0,0
2025-04-08,acct_00000443,2,2,0,2,0,0,0
2025-04-09,acct_00000443,1,1,0,1,0,0,0
2025-04-10,acct_00000443,1,1,0,1,0,0,0
2025-04-11,acct_00000443,1,1,0,1,0,0,0
2025-04-12,acct_00000443,0,0,0,0,0,0,0
2025-04-13,acct_00000443,0,0,0,0,0,0,0
2025-04-14,acct_00000443,0,0,0,0,0,0,0
2025-04-15,acct_00000443,0,0,0,0,0,0,0
2025-04-16,acct_00000443,0,0,0,0,0,0,0
2025-04-17,acct_00000443,0,0,0,0,0,0,0
2025-04-18,acct_00000443,0,0,0,0,0,0,0
2025-04-19,acct_00000443,0,0,0,0,0,0,0
2025-04-20,acct_00000443,1,1,0,1,0,0,0
2025-04-21,acct_00000443,1,1,0,1,0,0,0
2025-04-22,acct_00000443,2,2,0,2,0,0,0
2025-04-23,acct_00000443,2,2,0,2,0,0,0
2025-04-24,acct_00000443,2,2,0,2,0,0,0
2025-04-25,acct_00000443,2,2,0,2,0,0,0
2025-04-26,acct_00000443,2,2,0,2,0,0,0
2025-04-27,acct_00000443,1,1,0,1,0,0,0
2025-04-28,acct_00000443,1,1,0,1,0,0,0
2025-04-29,acct_00000443,0,0,0,0,0,0,0
2025-04-30,acct_00000443,0,0,0,0,0,0,0
2025-01-01,acct_00000444,0,0,0,0,0,0,0
2025-01-02,acct_00000444,0,0,0,0,0,0,0
2025-01-03,acct_00000444,0,0,0,0,0,0,0
2025-01-04,acct_00000444,0,0,0,0,0,0,0
2025-01-05,acct_00000444,0,0,0,0,0,0,0
2025-01-06,acct_00000444,0,0,0,0,0,0,0
2025-01-07,acct_00000444,0,0,0,0,0,0,0
2025-01-08,acct_00000444,0,0,0,0,0,0,0
2025-01-09,acct_00000444,0,0,0,0,0,0,0
2025-01-10,acct_00000444,0,0,0,0,0,0,0
2025-01-11,acct_00000444,0,0,0,0,0,0,0
2025-01-12,acct_00000444,0,0,0,0,0,0,0
2025-01-13,acct_00000444,0,0,0,0,0,0,0
2025-01-14,acct_00000444,0,0,0,0,0,0,0
2025-01-15,acct_00000444,0,0,0,0,0,0,0
2025-01-16,acct_00000444,0,0,0,0,0,0,0
2025-01-17,acct_00000444,0,0,0,0,0,0,0
2025-01-18,acct_00000444,0,0,0,0,0,0,0
2025-01-19,acct_00000444,0,0,0,0,0,0,0
2025-01-20,acct_00000444,0,0,0,0,0,0,0
2025-01-21,acct_00000444,2,1,0,1,1,0,0
2025-01-22,acct_00000444,2,2,0,2,1,0,0
2025-01-23,acct_00000444,2,2,0,2,1,0,0
2025-01-24,acct_00000444,2,2,0,2,1,0,0
