conversation_id,account_id,user_id,created_at,resolved_at,channel,issue_type,resolved_by,ai_assist_used_flag,escalated_flag,resolution_minutes,csat_score
conv_00017490,acct_00000348,usr_00008036,2025-03-07 18:30:25,2025-03-07 19:20:25,email,workflow,ai_plus_human,1,1,50,2.8
conv_00017563,acct_00000348,usr_00008051,2025-03-08 18:01:10,2025-03-08 19:19:10,email,bug,human,0,0,78,3.6
conv_00017512,acct_00000348,usr_00008064,2025-03-09 14:11:06,2025-03-09 14:53:06,chat,workflow,human,0,0,42,3.2
conv_00017553,acct_00000348,usr_00008055,2025-03-09 17:52:19,2025-03-09 19:19:19,email,bug,human,0,0,87,3.5
conv_00017535,acct_00000348,usr_00008060,2025-03-11 10:12:31,2025-03-11 10:44:31,chat,workflow,ai,1,0,32,3.1
conv_00017527,acct_00000348,usr_00008036,2025-03-11 16:16:28,2025-03-11 17:55:28,email,api,ai_plus_human,1,1,99,3.7
conv_00017541,acct_00000348,usr_00008023,2025-03-12 09:39:12,2025-03-12 09:51:12,chat,setup,ai_plus_human,1,0,12,4.3
conv_00017485,acct_00000348,usr_00008056,2025-03-13 20:01:07,2025-03-13 20:50:07,email,api,ai,1,0,49,4.0
conv_00017548,acct_00000348,usr_00008044,2025-03-14 21:06:59,2025-03-14 22:34:59,chat,bug,human,0,0,88,3.7
conv_00017480,acct_00000348,usr_00008021,2025-03-14 21:57:43,2025-03-14 23:13:43,chat,bug,ai,1,0,76,3.5
conv_00017505,acct_00000348,usr_00008069,2025-03-15 12:12:27,2025-03-15 12:47:27,chat,permissions,ai_plus_human,1,0,35,3.8
conv_00017559,acct_00000348,usr_00008069,2025-03-15 14:07:23,2025-03-15 14:46:23,chat,billing,human,0,0,39,3.3
conv_00017561,acct_00000348,usr_00008068,2025-03-18 08:31:30,2025-03-18 09:12:30,chat,workflow,ai_plus_human,1,0,41,3.9
conv_00017566,acct_00000348,usr_00008070,2025-03-18 20:00:57,2025-03-18 20:45:57,chat,api,ai,1,0,45,3.8
conv_00017482,acct_00000348,usr_00008029,2025-03-21 10:32:24,2025-03-21 11:01:24,chat,permissions,human,0,0,29,3.7
conv_00017513,acct_00000348,usr_00008023,2025-03-21 16:56:36,2025-03-21 17:32:36,chat,billing,human,0,0,36,3.1
conv_00017554,acct_00000348,usr_00008050,2025-03-22 11:09:16,2025-03-22 12:23:16,chat,bug,human,0,0,74,4.1
conv_00017565,acct_00000348,usr_00008027,2025-03-23 16:04:27,2025-03-23 17:09:27,chat,workflow,human,0,0,65,3.0
conv_00017478,acct_00000348,usr_00008056,2025-03-23 19:51:44,2025-03-23 20:27:44,chat,reporting,human,0,0,36,3.8
conv_00017580,acct_00000348,usr_00008027,2025-03-25 12:46:33,2025-03-25 13:01:33,chat,permissions,human,0,0,15,3.9
conv_00017536,acct_00000348,usr_00008056,2025-03-25 15:23:56,2025-03-25 15:49:56,email,setup,ai,1,0,26,3.6
conv_00017491,acct_00000348,usr_00008029,2025-03-25 16:11:08,2025-03-25 17:26:08,chat,api,human,0,1,75,2.3
conv_00017523,acct_00000348,usr_00008062,2025-03-25 21:45:36,2025-03-25 22:16:36,web,setup,ai_plus_human,1,1,31,3.1
conv_00017557,acct_00000348,usr_00008021,2025-03-30 18:58:59,2025-03-30 19:39:59,chat,workflow,human,0,0,41,2.8
conv_00017514,acct_00000348,usr_00008032,2025-03-31 12:29:25,2025-03-31 13:36:25,web,bug,human,0,0,67,3.6
conv_00017579,acct_00000348,usr_00008054,2025-04-02 09:31:06,2025-04-02 10:50:06,chat,bug,human,0,0,79,3.4
conv_00017550,acct_00000348,usr_00008064,2025-04-03 07:29:04,2025-04-03 08:59:04,chat,billing,human,0,1,90,2.3
conv_00017495,acct_00000348,usr_00008034,2025-04-03 10:06:44,2025-04-03 11:31:44,chat,api,human,0,0,85,3.2
conv_00017575,acct_00000348,usr_00008051,2025-04-04 18:11:44,2025-04-04 18:55:44,email,billing,human,0,0,44,2.9
conv_00017504,acct_00000348,usr_00008038,2025-04-06 14:54:52,2025-04-06 15:16:52,email,setup,human,0,0,22,2.8
conv_00017538,acct_00000348,usr_00008027,2025-04-06 21:58:01,2025-04-06 22:30:01,chat,workflow,ai_plus_human,1,0,32,3.2
conv_00017544,acct_00000348,usr_00008052,2025-04-07 08:10:38,2025-04-07 08:27:38,chat,setup,human,0,0,17,3.7
conv_00017500,acct_00000348,usr_00008020,2025-04-07 10:14:36,2025-04-07 11:43:36,chat,bug,human,0,0,89,3.9
conv_00017502,acct_00000348,usr_00008062,2025-04-07 21:10:31,2025-04-07 22:27:31,web,bug,human,0,0,77,3.7
conv_00017576,acct_00000348,usr_00008067,2025-04-08 20:55:31,2025-04-08 22:05:31,chat,billing,human,0,1,70,2.5
conv_00017518,acct_00000348,usr_00008033,2025-04-09 16:32:39,2025-04-09 16:55:39,chat,setup,human,0,0,23,3.7
conv_00017560,acct_00000348,usr_00008053,2025-04-10 18:38:41,2025-04-10 19:09:41,email,permissions,human,0,0,31,3.2
conv_00017494,acct_00000348,usr_00008042,2025-04-11 21:40:46,2025-04-11 22:05:46,email,setup,human,0,0,25,3.0
conv_00017545,acct_00000348,usr_00008066,2025-04-14 09:28:41,2025-04-14 10:14:41,chat,billing,human,0,0,46,3.2
conv_00017484,acct_00000348,usr_00008055,2025-04-14 13:09:00,2025-04-14 13:57:00,email,workflow,human,0,0,48,3.9
conv_00017488,acct_00000348,usr_00008066,2025-04-14 14:00:35,2025-04-14 14:20:35,email,permissions,human,0,0,20,3.8
conv_00017492,acct_00000348,usr_00008043,2025-04-15 16:12:51,2025-04-15 16:23:51,web,setup,ai_plus_human,1,0,11,3.5
conv_00017517,acct_00000348,usr_00008044,2025-04-16 07:43:55,2025-04-16 07:57:55,chat,setup,human,0,0,14,3.3
conv_00017581,acct_00000348,usr_00008034,2025-04-20 14:01:08,2025-04-20 14:29:08,chat,billing,human,0,0,28,3.2
conv_00017587,acct_00000348,usr_00008027,2025-04-21 13:47:15,2025-04-21 14:59:15,chat,reporting,human,0,1,72,2.4
conv_00017520,acct_00000348,usr_00008053,2025-04-21 13:47:23,2025-04-21 14:20:23,chat,permissions,human,0,0,33,3.5
conv_00017562,acct_00000348,usr_00008026,2025-04-22 16:04:19,2025-04-22 16:48:19,chat,reporting,human,0,0,44,3.7
conv_00017570,acct_00000348,usr_00008035,2025-04-22 19:22:15,2025-04-22 20:33:15,chat,bug,ai,1,0,71,3.9
conv_00017524,acct_00000348,usr_00008042,2025-04-23 15:17:39,2025-04-23 15:57:39,email,workflow,human,0,0,40,3.7
conv_00017555,acct_00000348,usr_00008060,2025-04-25 07:11:46,2025-04-25 07:39:46,chat,workflow,ai_plus_human,1,0,28,3.8
conv_00017533,acct_00000348,usr_00008026,2025-04-25 11:44:57,2025-04-25 12:41:57,email,api,human,0,0,57,3.9
conv_00017528,acct_00000348,usr_00008045,2025-04-26 10:41:44,2025-04-26 11:16:44,web,permissions,human,0,0,35,2.9
conv_00017526,acct_00000348,usr_00008058,2025-04-27 09:45:16,2025-04-27 10:24:16,web,billing,human,0,0,39,3.4
conv_00017584,acct_00000348,usr_00008067,2025-04-28 19:48:05,2025-04-28 20:37:05,web,workflow,ai_plus_human,1,0,49,3.8
conv_00017578,acct_00000348,usr_00008039,2025-04-28 20:53:51,2025-04-28 21:21:51,email,setup,ai_plus_human,1,0,28,3.8
conv_00017574,acct_00000348,usr_00008021,2025-04-29 21:29:55,2025-04-29 22:01:55,chat,permissions,human,0,0,32,3.4
conv_00017511,acct_00000348,usr_00008069,2025-04-30 10:22:09,2025-04-30 10:56:09,web,setup,human,0,0,34,3.3
conv_00017614,acct_00000349,usr_00008080,2025-02-12 21:30:11,2025-02-12 22:48:11,chat,bug,ai_plus_human,1,1,78,3.2
conv_00017612,acct_00000349,usr_00008086,2025-02-16 14:15:34,2025-02-16 14:58:34,email,billing,human,0,0,43,3.3
conv_00017607,acct_00000349,usr_00008076,2025-02-16 18:28:59,2025-02-16 19:15:59,email,api,ai_plus_human,1,0,47,3.9
conv_00017608,acct_00000349,usr_00008073,2025-02-17 12:09:44,2025-02-17 12:14:44,chat,setup,ai_plus_human,1,0,5,3.7
conv_00017594,acct_00000349,usr_00008080,2025-02-23 21:59:52,2025-02-23 22:44:52,chat,api,ai_plus_human,1,0,45,3.9
conv_00017598,acct_00000349,usr_00008077,2025-02-24 18:46:21,2025-02-24 19:13:21,chat,setup,human,0,0,27,3.3
conv_00017599,acct_00000349,usr_00008088,2025-02-25 08:17:25,2025-02-25 08:54:25,web,workflow,ai,1,0,37,3.1
conv_00017615,acct_00000349,usr_00008075,2025-02-28 21:45:02,2025-02-28 22:21:02,web,billing,ai_plus_human,1,0,36,3.4
conv_00017613,acct_00000349,usr_00008081,2025-03-04 19:24:05,2025-03-04 20:02:05,web,workflow,ai_plus_human,1,0,38,3.3
conv_00017591,acct_00000349,usr_00008076,2025-03-05 12:48:02,2025-03-05 13:34:02,email,api,human,0,0,46,3.6
conv_00017611,acct_00000349,usr_00008074,2025-03-08 09:22:14,2025-03-08 11:19:14,chat,bug,ai_plus_human,1,1,117,3.0
conv_00017609,acct_00000349,usr_00008073,2025-03-09 07:30:25,2025-03-09 08:37:25,chat,bug,ai_plus_human,1,0,67,3.9
conv_00017588,acct_00000349,usr_00008081,2025-03-12 16:55:07,2025-03-12 18:56:07,email,bug,human,0,0,121,2.7
conv_00017590,acct_00000349,usr_00008084,2025-03-17 13:18:05,2025-03-17 14:01:05,chat,workflow,human,0,0,43,3.4
conv_00017600,acct_00000349,usr_00008080,2025-03-19 14:12:15,2025-03-19 14:57:15,email,workflow,human,0,0,45,3.6
conv_00017610,acct_00000349,usr_00008075,2025-03-27 11:50:33,2025-03-27 12:31:33,web,billing,human,0,0,41,3.9
conv_00017597,acct_00000349,usr_00008073,2025-03-29 11:01:28,2025-03-29 12:26:28,email,bug,human,0,0,85,3.8
conv_00017602,acct_00000349,usr_00008085,2025-03-31 08:20:56,2025-03-31 08:52:56,chat,workflow,ai,1,0,32,3.1
conv_00017592,acct_00000349,usr_00008080,2025-04-02 07:48:52,2025-04-02 09:15:52,chat,bug,human,0,0,87,3.4
conv_00017596,acct_00000349,usr_00008085,2025-04-06 11:55:09,2025-04-06 12:07:09,web,permissions,ai,1,0,12,3.8
conv_00017606,acct_00000349,usr_00008072,2025-04-07 11:39:29,2025-04-07 12:09:29,web,reporting,human,0,0,30,4.1
conv_00017589,acct_00000349,usr_00008076,2025-04-08 18:40:57,2025-04-08 19:06:57,chat,setup,human,0,0,26,3.3
conv_00017595,acct_00000349,usr_00008080,2025-04-09 21:11:17,2025-04-09 21:19:17,email,setup,ai_plus_human,1,0,8,3.5
conv_00017603,acct_00000349,usr_00008081,2025-04-10 14:18:20,2025-04-10 15:26:20,chat,bug,ai,1,0,68,4.0
conv_00017593,acct_00000349,usr_00008085,2025-04-10 15:36:59,2025-04-10 16:18:59,email,billing,human,0,0,42,2.9
conv_00017604,acct_00000349,usr_00008083,2025-04-16 20:33:10,2025-04-16 21:48:10,chat,api,human,0,0,75,3.0
conv_00017601,acct_00000349,usr_00008088,2025-04-23 17:56:32,2025-04-23 19:12:32,chat,api,human,0,0,76,3.8
conv_00017605,acct_00000349,usr_00008078,2025-04-24 12:19:43,2025-04-24 12:41:43,chat,reporting,human,0,0,22,3.5
conv_00017635,acct_00000350,usr_00008112,2025-02-05 14:42:53,2025-02-05 16:37:53,chat,bug,human,0,0,115,3.7
conv_00017644,acct_00000350,usr_00008106,2025-02-06 13:47:33,2025-02-06 14:27:33,chat,billing,ai_plus_human,1,0,40,3.6
conv_00017658,acct_00000350,usr_00008106,2025-02-07 17:15:57,2025-02-07 17:48:57,web,setup,human,0,0,33,3.5
conv_00017632,acct_00000350,usr_00008107,2025-02-11 17:25:59,2025-02-11 18:02:59,email,reporting,human,0,0,37,3.4
conv_00017638,acct_00000350,usr_00008119,2025-02-13 10:09:19,2025-02-13 12:16:19,chat,bug,ai_plus_human,1,1,127,2.4
conv_00017617,acct_00000350,usr_00008100,2025-02-13 10:56:23,2025-02-13 12:06:23,email,bug,human,0,0,70,3.4
conv_00017626,acct_00000350,usr_00008102,2025-02-14 12:28:31,2025-02-14 14:17:31,chat,bug,human,0,0,109,2.9
conv_00017655,acct_00000350,usr_00008102,2025-02-15 19:11:02,2025-02-15 19:32:02,chat,setup,ai_plus_human,1,0,21,3.5
conv_00017651,acct_00000350,usr_00008094,2025-02-16 08:45:19,2025-02-16 09:35:19,chat,reporting,human,0,0,50,3.2
conv_00017619,acct_00000350,usr_00008104,2025-02-17 17:01:02,2025-02-17 18:20:02,chat,api,human,0,0,79,3.6
conv_00017657,acct_00000350,usr_00008114,2025-02-20 07:30:56,2025-02-20 07:44:56,chat,permissions,ai,1,0,14,3.1
conv_00017642,acct_00000350,usr_00008099,2025-02-20 17:20:36,2025-02-20 18:26:36,email,api,human,0,0,66,3.4
conv_00017653,acct_00000350,usr_00008092,2025-02-22 12:05:49,2025-02-22 12:32:49,email,workflow,ai,1,0,27,3.4
conv_00017643,acct_00000350,usr_00008090,2025-02-25 15:01:30,2025-02-25 15:32:30,email,billing,ai,1,0,31,3.9
conv_00017637,acct_00000350,usr_00008104,2025-02-26 09:16:35,2025-02-26 09:36:35,email,permissions,human,0,0,20,3.4
conv_00017616,acct_00000350,usr_00008089,2025-02-26 16:13:10,2025-02-26 17:21:10,chat,api,human,0,0,68,3.6
conv_00017646,acct_00000350,usr_00008107,2025-03-01 21:13:12,2025-03-01 21:49:12,email,reporting,human,0,0,36,3.9
conv_00017639,acct_00000350,usr_00008105,2025-03-02 16:33:06,2025-03-02 17:00:06,chat,permissions,human,0,0,27,3.4
conv_00017623,acct_00000350,usr_00008113,2025-03-02 18:02:31,2025-03-02 18:27:31,chat,permissions,ai,1,0,25,4.1
conv_00017640,acct_00000350,usr_00008101,2025-03-05 14:50:18,2025-03-05 16:31:18,chat,bug,human,0,0,101,4.0
conv_00017627,acct_00000350,usr_00008089,2025-03-10 15:23:04,2025-03-10 16:18:04,web,reporting,human,0,1,55,2.6
conv_00017624,acct_00000350,usr_00008098,2025-03-11 13:13:00,2025-03-11 13:37:00,email,setup,human,0,0,24,3.3
conv_00017620,acct_00000350,usr_00008099,2025-03-12 20:33:46,2025-03-12 21:45:46,chat,api,human,0,0,72,3.4
conv_00017621,acct_00000350,usr_00008118,2025-03-23 10:20:19,2025-03-23 11:17:19,email,reporting,ai_plus_human,1,1,57,3.5
conv_00017628,acct_00000350,usr_00008098,2025-03-23 12:21:38,2025-03-23 14:16:38,chat,api,human,0,1,115,3.4
conv_00017622,acct_00000350,usr_00008113,2025-03-24 11:39:03,2025-03-24 12:58:03,email,api,human,0,0,79,4.0
conv_00017629,acct_00000350,usr_00008104,2025-03-24 17:16:51,2025-03-24 18:16:51,chat,api,human,0,0,60,3.0
conv_00017659,acct_00000350,usr_00008109,2025-03-24 19:06:04,2025-03-24 20:58:04,chat,bug,human,0,0,112,3.6
conv_00017634,acct_00000350,usr_00008112,2025-03-27 12:32:52,2025-03-27 14:02:52,web,api,human,0,0,90,3.5
conv_00017650,acct_00000350,usr_00008115,2025-03-28 15:18:09,2025-03-28 16:20:09,chat,billing,human,0,0,62,3.8
conv_00017636,acct_00000350,usr_00008104,2025-03-29 18:09:49,2025-03-29 19:47:49,email,api,ai_plus_human,1,1,98,2.8
conv_00017648,acct_00000350,usr_00008100,2025-03-31 18:34:29,2025-03-31 20:11:29,chat,workflow,human,0,1,97,2.8
conv_00017625,acct_00000350,usr_00008095,2025-04-04 11:06:49,2025-04-04 14:02:49,chat,api,human,0,1,176,2.9
conv_00017630,acct_00000350,usr_00008091,2025-04-04 17:06:46,2025-04-04 17:22:46,chat,setup,human,0,0,16,2.8
conv_00017647,acct_00000350,usr_00008104,2025-04-07 07:08:22,2025-04-07 08:35:22,email,bug,human,0,0,87,3.3
conv_00017649,acct_00000350,usr_00008092,2025-04-13 14:59:49,2025-04-13 15:13:49,email,setup,ai,1,0,14,3.8
conv_00017633,acct_00000350,usr_00008109,2025-04-13 16:33:35,2025-04-13 18:23:35,chat,bug,human,0,0,110,3.4
conv_00017656,acct_00000350,usr_00008112,2025-04-16 09:24:36,2025-04-16 09:55:36,chat,setup,human,0,0,31,3.8
conv_00017631,acct_00000350,usr_00008102,2025-04-24 07:58:30,2025-04-24 08:14:30,email,permissions,ai_plus_human,1,0,16,3.2
conv_00017652,acct_00000350,usr_00008116,2025-04-24 10:13:37,2025-04-24 11:13:37,web,api,human,0,0,60,3.6
conv_00017618,acct_00000350,usr_00008115,2025-04-26 07:41:03,2025-04-26 08:01:03,chat,setup,human,0,0,20,3.5
conv_00017641,acct_00000350,usr_00008119,2025-04-26 14:23:23,2025-04-26 14:58:23,chat,reporting,human,0,0,35,3.6
conv_00017645,acct_00000350,usr_00008102,2025-04-29 08:12:13,2025-04-29 09:25:13,email,api,human,0,0,73,3.2
conv_00017654,acct_00000350,usr_00008104,2025-04-29 11:13:57,2025-04-29 11:18:57,chat,setup,human,0,0,5,3.4
conv_00017673,acct_00000351,usr_00008125,2025-01-30 19:15:42,2025-01-30 19:59:42,chat,workflow,human,0,0,44,3.6
conv_00017699,acct_00000351,usr_00008120,2025-02-08 19:45:12,2025-02-08 20:33:12,email,reporting,human,0,0,48,3.9
conv_00017668,acct_00000351,usr_00008120,2025-02-10 14:42:00,2025-02-10 15:08:00,email,setup,human,0,0,26,3.3
conv_00017674,acct_00000351,usr_00008124,2025-02-13 20:41:53,2025-02-13 21:24:53,chat,reporting,human,0,0,43,2.9
conv_00017690,acct_00000351,usr_00008121,2025-02-16 15:53:13,2025-02-16 16:48:13,chat,billing,human,0,0,55,3.1
conv_00017689,acct_00000351,usr_00008126,2025-02-21 19:04:03,2025-02-21 19:38:03,chat,permissions,human,0,0,34,3.4
conv_00017671,acct_00000351,usr_00008121,2025-02-22 19:12:19,2025-02-22 19:40:19,web,setup,human,0,0,28,3.2
conv_00017680,acct_00000351,usr_00008122,2025-03-02 12:59:26,2025-03-02 14:09:26,chat,workflow,ai_plus_human,1,1,70,2.5
conv_00017700,acct_00000351,usr_00008128,2025-03-09 18:32:37,2025-03-09 19:11:37,chat,workflow,ai,1,0,39,4.1
conv_00017682,acct_00000351,usr_00008120,2025-03-10 08:43:57,2025-03-10 09:08:57,web,reporting,ai,1,0,25,3.1
conv_00017691,acct_00000351,usr_00008122,2025-03-12 18:31:03,2025-03-12 19:41:03,web,bug,ai_plus_human,1,0,70,3.5
conv_00017662,acct_00000351,usr_00008128,2025-03-15 08:54:52,2025-03-15 09:46:52,chat,workflow,human,0,0,52,3.8
conv_00017676,acct_00000351,usr_00008125,2025-03-25 20:39:41,2025-03-25 21:45:41,chat,permissions,human,0,1,66,2.5
conv_00017695,acct_00000351,usr_00008122,2025-03-29 15:28:07,2025-03-29 16:09:07,email,reporting,ai_plus_human,1,1,41,2.5
conv_00017669,acct_00000351,usr_00008125,2025-04-09 08:58:02,2025-04-09 10:03:02,chat,permissions,human,0,1,65,2.7
conv_00017694,acct_00000351,usr_00008128,2025-04-09 21:06:43,2025-04-10 00:11:43,chat,bug,ai_plus_human,1,1,185,2.4
conv_00017675,acct_00000351,usr_00008122,2025-04-10 07:55:29,2025-04-10 08:30:29,chat,permissions,human,0,0,35,3.7
conv_00017698,acct_00000351,usr_00008125,2025-04-10 13:47:33,2025-04-10 14:21:33,email,permissions,human,0,0,34,3.2
conv_00017678,acct_00000351,usr_00008128,2025-04-11 08:08:28,2025-04-11 08:43:28,email,permissions,ai,1,0,35,3.5
conv_00017697,acct_00000351,usr_00008120,2025-04-11 14:27:44,2025-04-11 15:54:44,chat,workflow,human,0,1,87,3.1
conv_00017693,acct_00000351,usr_00008127,2025-04-11 21:23:48,2025-04-11 22:16:48,chat,api,ai,1,0,53,3.4
conv_00017667,acct_00000351,usr_00008124,2025-04-12 07:23:22,2025-04-12 08:27:22,chat,permissions,human,0,1,64,2.5
conv_00017664,acct_00000351,usr_00008127,2025-04-12 15:45:59,2025-04-12 16:25:59,chat,permissions,human,0,0,40,3.4
conv_00017660,acct_00000351,usr_00008128,2025-04-12 16:19:27,2025-04-12 16:51:27,email,permissions,ai,1,0,32,2.9
conv_00017687,acct_00000351,usr_00008128,2025-04-12 17:09:01,2025-04-12 17:38:01,email,workflow,human,0,0,29,3.8
conv_00017683,acct_00000351,usr_00008122,2025-04-14 08:03:13,2025-04-14 08:50:13,web,setup,human,0,1,47,2.7
conv_00017685,acct_00000351,usr_00008126,2025-04-15 09:38:16,2025-04-15 10:48:16,email,api,human,0,0,70,3.3
conv_00017686,acct_00000351,usr_00008125,2025-04-15 10:34:26,2025-04-15 11:21:26,email,workflow,human,0,0,47,2.7
conv_00017677,acct_00000351,usr_00008120,2025-04-15 11:25:03,2025-04-15 12:13:03,email,workflow,ai,1,0,48,3.8
conv_00017663,acct_00000351,usr_00008125,2025-04-15 19:31:37,2025-04-15 20:00:37,chat,billing,ai,1,0,29,3.6
conv_00017692,acct_00000351,usr_00008124,2025-04-16 09:11:45,2025-04-16 09:35:45,web,permissions,human,0,0,24,3.5
conv_00017670,acct_00000351,usr_00008127,2025-04-17 15:10:45,2025-04-17 15:49:45,web,workflow,human,0,0,39,3.5
conv_00017665,acct_00000351,usr_00008123,2025-04-18 20:44:44,2025-04-18 23:36:44,chat,bug,human,0,1,172,2.2
conv_00017666,acct_00000351,usr_00008122,2025-04-19 21:06:03,2025-04-19 21:54:03,email,workflow,human,0,0,48,3.5
conv_00017681,acct_00000351,usr_00008128,2025-04-21 11:13:15,2025-04-21 11:37:15,chat,permissions,ai,1,0,24,3.9
conv_00017696,acct_00000351,usr_00008126,2025-04-21 15:48:45,2025-04-21 17:43:45,email,api,human,0,1,115,2.7
conv_00017661,acct_00000351,usr_00008125,2025-04-22 13:39:29,2025-04-22 14:59:29,chat,api,human,0,0,80,3.3
conv_00017672,acct_00000351,usr_00008121,2025-04-22 14:03:33,2025-04-22 15:02:33,web,workflow,human,0,0,59,3.1
conv_00017688,acct_00000351,usr_00008122,2025-04-22 16:17:08,2025-04-22 17:19:08,chat,workflow,human,0,0,62,4.1
conv_00017679,acct_00000351,usr_00008123,2025-04-23 10:00:00,2025-04-23 11:25:00,chat,bug,human,0,0,85,3.5
conv_00017684,acct_00000351,usr_00008122,2025-04-23 10:00:00,2025-04-23 11:48:00,chat,bug,ai_plus_human,1,1,108,3.4
conv_00017708,acct_00000352,usr_00008130,2025-01-20 18:49:13,2025-01-20 19:12:13,email,reporting,ai,1,0,23,3.6
conv_00017717,acct_00000352,usr_00008136,2025-01-24 20:40:34,2025-01-24 21:37:34,chat,api,ai_plus_human,1,0,57,3.6
conv_00017713,acct_00000352,usr_00008130,2025-01-29 18:27:23,2025-01-29 19:26:23,chat,bug,ai_plus_human,1,0,59,3.6
conv_00017714,acct_00000352,usr_00008133,2025-02-05 19:52:41,2025-02-05 20:52:41,email,api,ai_plus_human,1,0,60,3.5
conv_00017716,acct_00000352,usr_00008130,2025-02-06 10:36:47,2025-02-06 11:20:47,email,setup,human,0,1,44,2.6
conv_00017722,acct_00000352,usr_00008138,2025-02-12 20:49:01,2025-02-12 21:44:01,email,billing,human,0,0,55,4.0
conv_00017725,acct_00000352,usr_00008138,2025-02-14 11:26:29,2025-02-14 13:57:29,email,bug,ai_plus_human,1,1,151,3.0
conv_00017726,acct_00000352,usr_00008129,2025-02-16 16:25:04,2025-02-16 17:07:04,chat,permissions,human,0,0,42,3.3
conv_00017724,acct_00000352,usr_00008138,2025-02-27 12:59:33,2025-02-27 13:33:33,email,reporting,human,0,0,34,3.5
conv_00017704,acct_00000352,usr_00008135,2025-03-02 10:27:51,2025-03-02 11:01:51,email,permissions,ai,1,0,34,3.7
conv_00017719,acct_00000352,usr_00008138,2025-03-02 18:45:01,2025-03-02 21:36:01,email,bug,human,0,1,171,2.7
conv_00017712,acct_00000352,usr_00008136,2025-03-03 09:39:56,2025-03-03 10:26:56,email,billing,human,0,0,47,3.5
conv_00017727,acct_00000352,usr_00008134,2025-03-06 14:55:08,2025-03-06 16:39:08,chat,workflow,human,0,1,104,2.8
conv_00017701,acct_00000352,usr_00008137,2025-03-09 18:44:30,2025-03-09 19:32:30,email,api,human,0,0,48,2.9
conv_00017710,acct_00000352,usr_00008135,2025-03-12 13:46:07,2025-03-12 14:22:07,email,reporting,human,0,0,36,3.2
conv_00017711,acct_00000352,usr_00008131,2025-03-13 15:10:56,2025-03-13 16:25:56,chat,bug,ai_plus_human,1,0,75,3.9
conv_00017703,acct_00000352,usr_00008129,2025-03-18 20:29:11,2025-03-18 21:26:11,web,workflow,human,0,0,57,3.3
conv_00017720,acct_00000352,usr_00008137,2025-03-20 19:34:12,2025-03-20 20:30:12,chat,api,ai,1,0,56,3.3
conv_00017718,acct_00000352,usr_00008131,2025-03-21 11:18:56,2025-03-21 11:23:56,chat,setup,ai,1,0,5,2.5
conv_00017709,acct_00000352,usr_00008134,2025-03-22 13:51:07,2025-03-22 14:13:07,email,billing,ai,1,0,22,3.5
conv_00017707,acct_00000352,usr_00008134,2025-03-22 18:31:08,2025-03-22 19:36:08,email,bug,ai,1,0,65,4.2
conv_00017728,acct_00000352,usr_00008138,2025-03-27 13:02:37,2025-03-27 14:46:37,chat,bug,human,0,0,104,2.7
conv_00017715,acct_00000352,usr_00008129,2025-03-27 13:05:09,2025-03-27 13:23:09,chat,setup,ai,1,0,18,3.8
conv_00017723,acct_00000352,usr_00008134,2025-03-31 09:15:03,2025-03-31 09:49:03,chat,workflow,ai_plus_human,1,0,34,3.5
